Job Number,Angle,Total Shots,000,001,010,011,100,101,110,111,Bobs Fidelity,Eves Fidelity
379eceac-4cd5-4008-be0f-b34f53890576,0.47648808081783595,100,72,0,0,2,0,7,19,0,0.91,0.79
dfe3754f-f9d5-4e3a-ab29-d1319281d99c,0.48305619408155237,100,71,0,0,2,0,7,20,0,0.91,0.78
d76f1853-4e4c-4544-8e64-2a5088b0cefd,0.49015693914141617,100,71,0,0,2,0,7,20,0,0.91,0.78
0475b8d6-9338-44b1-a4c3-9725b9be56ac,0.5005433129424707,100,71,0,0,2,0,6,21,0,0.92,0.77
14d200cc-3711-4477-bc08-a4f17c423445,0.5077917957894988,100,71,0,0,2,0,6,22,0,0.93,0.77
b19f61bf-dfba-4a28-899c-283f0661ccbe,0.508263315123431,100,71,0,0,2,0,6,22,0,0.93,0.77
8ae8397a-774d-42dd-abdd-3d279b0256bd,0.5149467439211605,100,70,0,0,2,0,5,23,0,0.93,0.75
685a2d12-f0bb-47e4-93cd-3caaf00e4a4a,0.5182624782923599,100,70,0,0,2,0,5,23,0,0.93,0.75
b1ad0fc0-3d91-4ded-a316-8e7c5b595bbc,0.522091566523752,100,70,0,0,2,0,5,23,0,0.93,0.75
72cce1ea-445d-442e-a393-477272c04d22,0.5310275284439897,100,70,0,0,2,0,5,24,0,0.94,0.75
af127a27-d3b1-42a0-9a7b-1fa0db3bcfa0,0.5357514572829459,100,69,0,0,2,0,5,24,0,0.93,0.74
30f357bd-6cbc-474c-b0c1-947efb715e48,0.5378316139602365,100,69,0,0,2,0,4,25,0,0.94,0.73
c870b86a-af30-44a1-ab5e-f662f3cfff6f,0.5429471594623699,100,69,0,0,2,0,4,25,0,0.94,0.73
e3c71209-2f02-4deb-bec8-6d1b910903c5,0.5493229037394206,100,69,0,0,1,0,4,26,0,0.95,0.73
7a957e66-2247-44c8-b958-4fd2aa0b2e7a,0.5505395030866224,100,69,0,0,1,0,4,26,0,0.95,0.73
04f679df-bafe-4937-bd90-3ab245a13930,0.5511052853751328,100,69,0,0,1,0,4,26,0,0.95,0.73
0ed2e282-05ea-4ffa-a2f2-bbc747e7f3fa,0.5577270819919186,100,68,0,0,1,0,4,27,0,0.95,0.72
0cb3f375-5d0b-42cc-8953-001fd352cf7f,0.5620053398183991,100,68,0,0,1,0,4,27,0,0.95,0.72
6d81022b-436f-4d1f-8800-5fe6ba47b320,0.563427085996243,100,68,0,0,1,0,3,27,0,0.95,0.71
57e3ac95-e42f-4010-bd39-1f215d4900c8,0.5686038319577383,100,68,0,0,1,0,3,28,0,0.96,0.71
f6742cff-a21b-4783-b3b0-3400363766d3,0.5817781602791,100,67,0,0,1,0,3,29,0,0.96,0.7
7fe88fd8-fdc5-4b37-b247-b4b5ceb14ba1,0.5915815344889106,100,66,0,0,1,0,3,30,0,0.96,0.69
3ad4436c-fd37-408d-af26-b5df56848b63,0.5938729544746368,100,66,0,0,1,0,2,30,0,0.96,0.68
4915b638-d9b5-4def-93ee-c1cfa1822cde,0.5950922873811966,100,66,0,0,1,0,2,30,0,0.96,0.68
f08a67e4-1ecb-4ea3-8b8d-5a23e00e0a5f,0.5977967406348362,100,66,0,0,1,0,2,31,0,0.97,0.68
fabd9770-8f94-47d0-828c-e0583346a8f5,0.6016076091519102,100,66,0,0,1,0,2,31,0,0.97,0.68
c8d47426-1e88-4da7-ac43-ad18a8e46af5,0.6343488089594078,100,63,0,0,1,0,1,34,0,0.97,0.64
a96e40d1-04a2-439a-b012-f96c19711260,0.6383641230334531,100,63,0,0,1,0,1,35,0,0.98,0.64
491bd3ee-cb62-4928-945c-53a7a0a3d69a,0.6411900348466183,100,63,0,0,1,0,1,35,0,0.98,0.64
40e9ccba-1848-4d46-aca0-a61ee9d690a9,0.6480044522022111,100,62,0,0,1,0,1,36,0,0.98,0.63
0d0256c0-a3b8-417d-9e9c-06a98fecbeff,0.6506325722624756,100,62,0,0,1,0,1,36,0,0.98,0.63
d16ae8be-dbbf-473a-8e7c-4691678ec6a6,0.6571967603756226,100,62,0,0,1,0,1,37,0,0.99,0.63
a8af94fd-5130-46a0-8bbe-922550738592,0.6679252635967977,100,61,0,0,1,0,1,38,0,0.99,0.62
87bc5fb0-feb8-430b-bc19-235c20ec721b,0.691158244711295,100,59,0,0,0,0,1,40,0,0.99,0.6
181691c8-90cc-4b05-9554-9707846c8c40,0.6940618720110111,100,59,0,0,0,0,0,41,0,1.0,0.59
5c1cd611-a80c-48c4-ac48-f64e82480232,0.6976957755056226,100,58,0,0,0,0,0,41,0,0.99,0.58
93e28939-471a-4056-8444-c6595cd35717,0.7093347609742133,100,57,0,0,0,0,0,42,0,0.99,0.57
939a5e91-148c-452f-9c57-3db330fe2151,0.7271402357251648,100,56,0,0,0,0,0,44,0,1.0,0.56
d87c8670-f7c7-4b53-a165-555c871cbe65,0.7385226676095343,100,55,0,0,0,0,0,45,0,1.0,0.55
ad3c7863-67b2-4b0b-9bfc-a94d57af8a98,0.7418224127229136,100,54,0,0,0,0,0,46,0,1.0,0.54
f9a225e5-f38e-49c2-bd22-5051de16d8cc,0.7427065705190996,100,54,0,0,0,0,0,46,0,1.0,0.54
668472a9-ec7f-4ae9-bdb5-03e69c9c9a1f,0.7498798297195028,100,53,0,0,0,0,0,46,0,0.99,0.53
867833a9-13fd-4096-ad5e-1f1e15c8dc83,0.7516783983584723,100,53,0,0,0,0,0,47,0,1.0,0.53
b27efbfc-6d6d-4fba-af27-73d4cf4b109c,0.762101707967302,100,52,0,0,0,0,0,48,0,1.0,0.52
d16b10c2-4a94-4ee3-b132-43beb55b8582,0.7690091783375645,100,52,0,0,0,0,0,48,0,1.0,0.52
39094156-6592-4b5e-82c7-0d5e150e4d7a,0.7789227612625751,100,51,0,0,0,0,0,49,0,1.0,0.51
b8024115-f0ef-43c7-8f73-2e8760b92e8c,0.7803542058438339,100,51,0,0,0,0,0,49,0,1.0,0.51
3f81416f-55c6-4c59-8750-762bc440d3e3,0.7821585680791732,100,50,0,0,0,0,0,50,0,1.0,0.5
a9c2c6ae-3420-4770-9d07-49c4843a08a6,0.7845480750628548,100,50,0,0,0,0,0,50,0,1.0,0.5
